website,dealerName,address3,lng,address2,cityCode,address1,phone2,phone1,cityName,stateName,sortId,dealerType,stateCode,id,email,lat
https://west-coast-ambawadi-kia.com,"West Coast, Ambawadi",AHMEDABAD- 380015,72.5540526,"IIM ROAD, PANJARA POLE, AMBAWADI, ",W30,"B-G, 01-02, SHIVALIK PLAZA, ",999999999,9377772200,Ahmedabad,Gujarat,1,Sales,GJ,GJ401,sm.kia@karnavati.co,23.040168
https://supernova-sg-highway-south-kia.com,"Supernova, Makarba","SG HIGHWAY,AHMEDABAD-380051",72.49935,"Block A, Solitaire Corporate Park,",W30,"Ground Floor Shop no. 2,3",999999999,7043722722,Ahmedabad,Gujarat,2,Pre-owned Cars,GJ,GJ402,poc@supernovakia.com,22.9998
https://west-coast-ambawadi-kia.com,"West Coast CPO, Swati Clover Buliding","Ahmedabad, Gujarat, 380054",72.548765,"Sardar Patel Ring Road, Thaltej,",W30,"7, Swati Clover, Shilaj Circle,",999999999,9377772200,Ahmedabad,Gujarat,2,Pre-owned Cars,GJ,GJ401,cpo.westcoast@karnavati.co,23.003207
https://supernova-sg-highway-south-kia.com,"Supernova, SG Highway South","SG Highway, Ahmedabad – 380054",72.50097923,"Opp SK Farm,Besides Patron Building,",W30,"Behind Rajpath Club, ",999999999,7043722722,Ahmedabad,Gujarat,3,Service,GJ,GJ402,servicemanager@supernovakia.com,23.03468138
https://supernova-nikol-kia.com,"Supernova, Nikol","Nikol, Ahmedabad, Gujarat 382350.",72.677968,"besides Hero showroom, Nikol Kathvada, Sardar Patel Ring Rd,",W30,"Survey No: 28/6, 28/7, Plot no. 44",7043733733,7043733733,Ahmedabad,Gujarat,3,Service,GJ,GJ314,servicemgr.nikol@supernovakia.com,23.037129
https://west-coast-ambawadi-kia.com,"West Coast Motors Pvt Ltd, Narol","Ahmedabad, Gujarat 382405",72.5914774,"Nr.Mukesh Industries, Isanpur -Narol Highway",W30,"Nr. Narol Circle,NH 8",,9825043256,Ahmedabad,Gujarat,3,Service,GJ,GJ203,kuldeepsingh.rathod@karnavati.co,22.9727062
https://west-coast-sg-highway-north-kia.com,"West Coast, SG Highway North",Ahmedabad-380060,72.512658,Science City Road,W30,"Survey No. 345/1, Sola,",9825043256,9825043256,Ahmedabad,Gujarat,3,Service,GJ,GJ405,kuldeepsingh.rathod@karnavati.co,23.077017
https://west-coast-ambawadi-kia.com,"West Coast, Ambawadi",,72.5918869,"Near Indus Hospital,Behind Old ONGC,Sabarmati",W30,"PltNo.199,Sabarmati Industrial Society",9825043256,9825043256,Ahmedabad,Gujarat,3,Service,GJ,GJ401,kuldeepsingh.rathod@karnavati.co,23.0924571
https://destination-kia-karamsad.com,"Destination Kia, Karamsad","Karamsad, Anand-388325",72.91433978,"Opp GMM, Anand-Sojitra Road",W36,Plot No. 535,7948058224,7948058224,Anand,Gujarat,1,Sales,GJ,GJ303,sales@destinationkia.in,22.54052659
https://destination-kia-karamsad.com,"Destination Kia, Karamsad","Karamsad, Anand-388325",72.91433978,"Opp GMM, Anand-Sojitra Road",W36,Plot No. 535,999999999,8320022065,Anand,Gujarat,3,Service,GJ,GJ303,servicemanager@destinationkia.in,22.54052659
https://shreenath-cars-bardoli-kia.com,"Shreenath Cars, Bardoli","Bardoli, Gujarat 394315",73.06926,"Bardoli Kadodara Road, Tal. Palsana,",W73,"163/1 At Post. Barasari, ",9081726777,9725077777,Bardoli,Gujarat,1,Sales,GJ,GJ506,sales@shreenathkia.in,21.125579
https://shreenath-cars-bardoli-kia.com,"Shreenath Cars, Bardoli","Bardoli, Gujarat 394315",73.06926,"Bardoli Kadodara Road, Tal. Palsana,",W73,"163/1 At Post. Barasari, ",9081726777,9081726777,Bardoli,Gujarat,3,Service,GJ,GJ506,sm.bardoli@shreenathkia.in,21.125579
https://gopinathji-kia-atladra.com,"Gopinathji Kia, Atladra",a -390012,73.15289," Atladra Railway  Station, Padra Main Road, Atladra, Vadodar",W33,"Shree Gopinathji Agencies, RS No. 7 Opp.",999999999,7874713131,Baroda,Gujarat,1,Sales,GJ,GJ305,sales@gopinathjikia.in,22.27411
https://gopinathji-kia-atladra.com,Gopinathji Kia CPO,"Kalali Vadsar Road,Vadodara",73.15289,"Near DPS School,",W33,"Ground Floor,  “Corner Heights”,  ",999999999,9979109577,Baroda,Gujarat,2,Pre-owned Cars,GJ,GJ305,kiacpo@gopinathjikia.in,22.27411
https://gopinathji-kia-atladra.com,"Gopinathji Kia, Atladra",Vadodara,73.15289,"Padra Main Road, Atladra, Vadodara",W33,"RS No.7 Opp. Atladra Railway Station,",999999999,8758144666,Baroda,Gujarat,3,Service,GJ,GJ305,servicemanager@gopinathjikia.in,22.27411
,"Gopinathji Kia, Bharuch","Bharuch, Gujarat -392210",21.75812,"N.H. No 8, AT Vaghusana,",W49,"Near Aithi Resort,",7874513131,7874513131,Bharauch,Gujarat,1,Sales,GJ,GJ319,salesmgr.bharuch@gopinathjikia.in,73.0194
https://western-kia-rajkot-road.com,"Western Kia, Rajkot road","Rajkot Road, Bhavnagar",72.0776856, P1-P2 Nari to Vartej,W64,"Plot No.C3/C4, RS No 196",8238096000,7948058648,Bhavnagar,Gujarat,1,Sales,GJ,GJ313,sm.sales@westernkia.in ,21.7451011
https://western-kia-rajkot-road.com,"Western Kia, Rajkot road","Rajkot Road, Bhavnagar",72.0776856, P1-P2 Nari to Vartej,W64,"Plot No.C3/C4, RS No 196",8238097000,,Bhavnagar,Gujarat,3,Service,GJ,GJ313,sm.service@westernkia.in,21.7451011
https://bm-kia-airport-crossways.com,"BM Kia, Airport Crossways","Vil.Galpadar, Gandhidham- 370240",70.10251536,National Highway No 8,W34,Land Survey No 93/2,7567565452,7567565452,Gandhidham,Gujarat,1,Sales,GJ,GJ311,sales@bmkia.net,23.09430674
https://bm-kia-airport-crossways.com,"BM Kia, Airport Crossways","Vil.Galpadar, Gandhidham- 370240",70.10251536,National Highway No 8,W34,Land Survey No 93/2,8980021051,8980021051,Gandhidham,Gujarat,3,Service,GJ,GJ311,gmservice@bmkia.net,23.09430674
https://vibrant-kia-sector-28-gidc.com,"Vibrant Kia, Sector 28 GIDC",Gandhinagar-382028,72.65319965,Sec-28 GIDC,W44,Plot-1001/1002,9099033325,9099033325,Gandhinagar,Gujarat,1,Sales,GJ,GJ301,kia.sales@karnavati.co,23.25584732
https://vibrant-kia-sector-28-gidc.com,"Vibrant Kia, Sector 28 GIDC",Gandhinagar-382028,72.65319965,Sec-28 GIDC,W44,Plot-1001/1002,999999999,9099033325,Gandhinagar,Gujarat,3,Service,GJ,GJ301,worksmanager@vibrantkia.com,23.25584732
https://gopinathji-kia-godhra.com,"Gopinathji Kia, Godhra",,73.642167,"Godhra Dahod Road,Vavdi, Panchmahal",W68,"Moonlight Cinema Compound,",9898369333,7574831313,Godhra,Gujarat,1,Sales,GJ,GJ501,sales@gopinathjikia.in,22.775028
https://gopinathji-kia-godhra.com,"Gopinathji Kia, Godhra",,73.642167,"Godhra Dahod Road,Vavdi, Panchmahal",W68,"Moonlight Cinema Compound,",9898369333,9898369333,Godhra,Gujarat,3,Service,GJ,GJ501,Service.godhra@gopinathjikia.in,22.775028
https://west-coast-village-motipura-kia.com,"West Coast, Village motipura",,72.9577163,"e Motipura, Himatnagar, District Sabarkantha",W47,"Survey No. 57/P, Plot No. 9 &amp; 10, Villag",999999999,9099033395,Himmatnagar,Gujarat,1,Sales,GJ,GJ302,kia.himmatnagar@karnavati.co,23.5763426
https://west-coast-village-motipura-kia.com,"West Coast, Village motipura",Sabarkantha,72.9577163,"Village Motipura, Himatnagar, District Sabarkantha",W47,,999999999,9099033395,Himmatnagar,Gujarat,3,Service,GJ,GJ302,kuldeepsingh.rathod@karnavati.co,23.5763426
https://shivam-kia-hapa.com,"Shivam Kia, HAPA"," HAPA, Jamnagar",70.114473,"Jamnagar – Rajkot Highway, Opp. Ravi Petrol Pump,",W39,"Savan IB Automotive Private Limited,",7228080804,7228080804,Jamnagar,Gujarat,1,Sales,GJ,GJ307,ccm@shivamkia.in,22.478498
https://shivam-kia-hapa.com,"Shivam Kia, Rajkot Highway", Jamnagar-361120,70.114945,"Plot No. 24, HAPA",W39,"Jamnagar, Rajkot Highway",,9925099977,Jamnagar,Gujarat,3,Service,GJ,GJ202,md@ibgroup.biz,22.476401
https://shivam-kia-hapa.com,"Shivam Kia, HAPA",Jamnagar,70.114473,"Opp. Ravi Petrol Pump, HAPA, Jamnagar",W39,"Jamnagar–Rajkot Highway,",7228080804,7228080804,Jamnagar,Gujarat,3,Service,GJ,GJ307,service-jamnagar@shivamkia.in,22.478498
,"Shivam Kia, Junagadh","Junagadh, Gujarat -362037",70.471984,"Rajkot-Junagadh Highway, Near Bhesan Chowkdi,",W40,"Plot no 16/A And B,",7227979540,7227979491,Junagarh,Gujarat,1,Sales,GJ,GJ315,md@ibgroup.biz,21.577647
https://krunal-motors-kadi-kia.com,"Krunal Motors, Kadi","At- Karannagar , Kadi",72.39121069,Kadi-Kalol Road,W77,"Plot No -1387 , Near Jaifar Hotel",9513392491,9513392491,Kadi,Gujarat,1,Sales,GJ,GJ509,Sm.kadi@krunalmotorskia.com,23.28118206
https://krunal-motors-kadi-kia.com,"Krunal Motors, Kadi","At- Karannagar , Kadi",72.39121069,Kadi-Kalol Road,W77,"Plot No -1387 , Near Jaifar Hotel",9513392491,9335938443,Kadi,Gujarat,3,Service,GJ,GJ509,kkgroup9100@gmail.com,23.28118206
https://krunal-motors-mehsana-highway-kia.com,"Krunal Motors, Mehsana highway",shobhasan-mehsana highway,72.37783097,"near green meadows party plot, opp. Reliance petrol pump,",H99,"Survey no.373,plot no.61/62, ",999999999,9998214646,Mehsana,Gujarat,1,Sales,GJ,GJ304,sales@krunalmotorskia.com,23.55008397
https://krunal-motors-mehsana-highway-kia.com,"Krunal Motors, Mehsana highway",shobhasan-mehsana highway,72.37783097,"near green meadows party plot, opp. Reliance petro",H99,,999999999,9328933770,Mehsana,Gujarat,3,Service,GJ,GJ304,ashish &lt;ashish.wm@krunalmotorskia.com&gt;,23.55008397
https://shivam-kia-morbi.com,"Shivam Kia, Morbi",,71.01617,"Morbi-Rajkot Highway,Morbi-363641",WAL,"Nr. Solar Clock,Opp Uma Party Plot",7228080803,7228080803,Morbi,Gujarat,1,Sales,GJ,GJ504,ccm@shivamkia.in,22.87694
https://shivam-kia-morbi.com,"Shivam Kia, Morbi",,71.01617,"Morbi-Rajkot Highway,Morbi-363641",WAL,"Nr. Solar Clock,Opp Uma Party Plot",7227979453,7228080803,Morbi,Gujarat,3,Service,GJ,GJ504,Service.morbi@shivamkia.in,22.87694
https://halleys-kia-near-gayatri-temple.com,"Halleys Kia, Near Gayatri Temple","Near Gayatri Temple, Dist: Banaskantha",72.430618,"B/s Shivam Auto Mall,",W67,"NH No. 27, Palanpur",999999999,8758221111,Palanpur,Gujarat,1,Sales,GJ,GJ310,sales@halleyskia.com,24.191063
https://halleys-kia-near-gayatri-temple.com,"Halleys Kia, Near Gayatri Temple","Near Gayatri Temple, Dist: Banaskantha",72.430618,"B/s Shivam Auto Mall,",W67,"NH No. 27, Palanpur",8758303333,8758303333,Palanpur,Gujarat,3,Service,GJ,GJ310,service@halleyskia.com,24.191063
https://halleys-kia-patan.com,"Halleys Kia, Patan",Patan-384265,72.13792798,Deesa-Chanasma Highway,W23,Opp. Prajapati Hostel,9512033700,9512033700,Patan,Gujarat,1,Sales,GJ,GJ507,sales.patan@halleyskia.com,23.85619817
https://halleys-kia-patan.com,"Halleys Kia, Patan",Patan-384265,72.13792798,Deesa-Chanasma Highway,W23,Opp. Prajapati Hostel,8758303333,8758303333,Patan,Gujarat,3,Service,GJ,GJ507,sales.patan@halleyskia.com,23.85619817
https://shivam-kia-gondal-road.com,"Shivam Kia, Gondal road","-88, At: Village Vavdi, Rajkot, 360004",70.7994847,"y No. 41/1. Gondal Ahmedabad By-Pass Circle, Gondal Road, NH",W31,"Savan IB Cars Pvt Ltd, Revenue Surve",7228080803,7228080803,Rajkot,Gujarat,1,Sales,GJ,GJ308,ccm@shivamkia.in,22.2427608
,"Parin Kia, Kalawad Road","Rajkot, Gujarat - 360005",70.746417,"Kalawad Road, Motamova,",W31,"Survey No. 10 Paiki 2,",7600930093,7600930093,Rajkot,Gujarat,1,Sales,GJ,GJ318,info@parinmotors.com,22.270694
https://shivam-kia-gondal-road.com,"Shivam Kia, Gondal road",Rajkot,72.91433978,"Gondal Road, NH-88, At: Village Vavdi, Rajkot",W31,Revenue Survey No. 41/1.,7228080803,7228080803,Rajkot,Gujarat,3,Service,GJ,GJ308,gmservice@shivamkia.in,22.54052659
,"Parin Kia, Kalawad Road","Rajkot, Gujarat - 360005",70.746417,"Kalawad Road, Motamova,",W31,"Survey No. 10 Paiki 2,",7600930093,7600930093,Rajkot,Gujarat,3,Service,GJ,GJ318,parin@parinfurniture.com,22.270694
https://shreenath-kia-adajan.com,"Shreenath Kia, Adajan",Adajan – Surat.,72.782784,Opposite Pal RTO.,W32,"G 6-7, Marvella Shopping centre.",9081924777,9081924777,Surat,Gujarat,1,Sales,GJ,GJ102,gmsalesadajan@shreenathkia.in,21.175159
https://shreenath-cars-piplod-kia.com,"Shreenath Cars, Piplod",,72.763016,"ne Cinema, Piplod- Surat 395007",W32,"Plot No. 49/1 Harihar Plot, Near Valenti",999999999,9725077777,Surat,Gujarat,1,Sales,GJ,GJ403,sales@shreenathkia.in,21.152855
,"Shreenath Kia, Vesu","Surat, GJ-395007",72.79741582,"Near Shyam Baba Temple, Bharthana,",W32,"Manbhari Farm, Vip Road, Opp. Vip Plaza,",9081020777,9081020777,Surat,Gujarat,1,Sales,GJ,GJ316,Cmd@Shreenathkia.In,21.14531111
https://surat-motorcars-varacha-kia.com,"Surat Motorcars, Varacha","Varachha, Surat-395006",72.91178185,Opp- Dream Land Party Plot,W32,"Ground Floor, Skyview Business Horizon",7437822222,7437822222,Surat,Gujarat,1,Sales,GJ,GJ103,contact.varachha@suratkia.in,21.24021751
https://surat-motorcars-udhana-kia.com,"Surat Motorcars, Udhana","Udhana Magdalla Road, Surat, 394210",72.8317345,"Nr Shree Chosath Joganio Mataji Temple, ",W32,"Opp. Khatodara Police Station, ",999999999,8930822222,Surat,Gujarat,1,Sales,GJ,GJ404,contact@suratkia.in,21.1755596
https://shreenath-cars-piplod-kia.com,Shreenath Cars CPO Bharthana,,72.79727526,"opp VIP plaza, Near Shyam Baba Mandir,VIP road,",W32,Manbhari Farm,9725077777,9725077777,Surat,Gujarat,2,Pre-owned Cars,GJ,GJ403,sales@shreenathkia.in,21.14423171
https://surat-motorcars-varacha-kia.com,"Surat Motorcars CPO, Udhana","Udhna Magdalla Road,",72.80822222,"Bhatar Char Rasta,",W32,"Block - 21, Besides Vishal Society,",7437822222,9316748049,Surat,Gujarat,2,Pre-owned Cars,GJ,GJ103,cpo@suratkia.in,21.16188889
https://shreenath-cars-piplod-kia.com,"Shreenath Cars, Piplod",Surat,72.728607,"ation, Hajira Road, Surat",W32,"A-42/5, Icchapore GIDC, Behind GEB Subst",9081053777,9081053777,Surat,Gujarat,3,Service,GJ,GJ403,service@shreenathkia.in,21.188122
https://surat-motorcars-udhana-kia.com,"Surat Motorcars, Udhana","Udhana , Surat-394210",72.8498465,Site No  B-171,W32,"New Industrial Estate, Udhyognnagar",,8930833333,Surat,Gujarat,3,Service,GJ,GJ201,gmservice@suratkia.in,21.1633875
https://surat-motorcars-udhana-kia.com,"Surat Motorcars, Udhana","Udhyognnagar, Udhna, Surat",72.8498465,"Udhyognnagar ,Udhna , Surat-394210",W32,"Site No  B-171 , New Industrial Estate,",999999999,8930833333,Surat,Gujarat,3,Service,GJ,GJ404,gmservice@suratkia.in,21.1633875
https://rathod-autolinks-balitha-kia.com,"Rathod Autolinks, Balitha",,72.914145,"o. 48, Balitha, Vapi, Gujarat-396191",W37,"Block No. 1496, Nr. Rathod Toyota, N.H.N",999999999,7202022444,Vapi,Gujarat,1,Sales,GJ,GJ306,info@rathodkia.com,20.39961
https://rathod-autolinks-balitha-kia.com,"Rathod Kia CPO, Salvav","Salvav, Vapi, GJ -396191",72.91543,"Maruti Suzuki Showroom, Opp.Baba Sita Ram Temple Gate, NH48,",W37,"House No.709, Near Kataria Automobiles",999999999,9227855570,Vapi,Gujarat,2,Pre-owned Cars,GJ,GJ306,info@rathodkia.com,20.40702
https://rathod-autolinks-balitha-kia.com,"Rathod Autolink, GIDC Vapi",Gujarat- 396195,72.918047,"First Phase GIDC Vapi,",W37,"Plot no.39,",9898907745,8511180518,Vapi,Gujarat,3,Service,GJ,GJ205,service@rathodkia.com,20.357567
https://rathod-autolinks-balitha-kia.com,"Rathod Autolinks, Balitha",Gujarat,72.54507708,"Nr. Rathod Toyota, N.H.No. 48, Balitha, Vapi, Guja",W37,,999999999,8511180518,Vapi,Gujarat,3,Service,GJ,GJ306,service@rathodkia.com,20.2358506
https://shreenath-cars-vyara-kia.com,"Shreenath Cars, Vyara",Vyara Gujarat,73.41555093,Vyara - Songad Road,W99,"Plot No. 61/4, Tadkua,",9725077777,9725077777,Vyara,Gujarat,1,Sales,GJ,GJ508,cmd@shreenathkia.in,21.11806703
https://shreenath-cars-vyara-kia.com,"Shreenath Cars, Vyara",Vyara Gujarat,73.41555093,Vyara - Songad Road,W99,"Plot No. 61/4, Tadkua,",9725077777,,Vyara,Gujarat,3,Service,GJ,GJ508,cmd@shreenathkia.in,21.11806703
https://mohan-vehicles-ambala-jagadhri-highway-kia.com,"Mohan Vehicles, Ambala-Jagadhri highway",,76.942644,"ighway, Ambala, Haryana",N24,"13/40 KM Stone, Tepla, Ambala-Jagadhri H",999999999,8607807100,Ambala,Haryana,1,Sales,HR,HR303,sales@mohankia.in,30.310832
https://mohan-vehicles-ambala-jagadhri-highway-kia.com,"Mohan Vehicles, Ambala-Jagadhri highway",Haryana,76.942644,"Tepla, Ambala-Jagadhri Highway, Ambala, Haryana",N24,,999999999,8607157100,Ambala,Haryana,3,Service,HR,HR303,service@mohankia.com,30.310832
https://ransh-motors-delhi-rohtak-road.com,"Ransh Motors, Bahadurgarh",,76.94025,"Ram Nagar, Bhaadurgarh-124507",NBE,"Near Rj Hospital, Delhi-Rohtak Road,",9817979136,9817979152,Bahadurgarh,Haryana,1,Sales,HR,HR504,sales@ranshkia.com,28.690389
https://ransh-motors-delhi-rohtak-road.com,"Ransh Motors, Bahadurgarh",,76.94025,"Ram Nagar, Bhaadurgarh-124507",NBE,"Near Rj Hospital, Delhi-Rohtak Road,",9817979136,9817979136,Bahadurgarh,Haryana,3,Service,HR,HR504,serviceb@ranshkia.com,28.690389
https://ritu-kia-bhiwani.com,"Ritu Kia, Bhiwani",,76.1674,Bhiwani- 127021,N74,"Oppo. Central School, Rohtak Road,",9053009868,9896110111,Bhiwani,Haryana,1,Sales,HR,HR503,Info@ritukia.in,28.7968
https://ritu-kia-bhiwani.com,"Ritu Kia, Bhiwani",,76.1674,Bhiwani- 127021,N74,"Oppo. Central School, Rohtak Road,",9053009868,9053009868,Bhiwani,Haryana,3,Service,HR,HR503,service.bhiwani@ritukia.in,28.7968
https://dhingra-motors-faridabad-kia.com,"Dhingra Motors, Faridabad",Faridabad-121002,77.31295,"Plot no, 1, Mathura Rd, Sector 27/A",N22,,9654300045,087439 00045,Faridabad,Haryana,1,Sales,HR,HR304,crm.fbd@dhingrakia.in,28.397047
https://dhingra-motors-faridabad-kia.com,"Dhingra Motors, Faridabad",Faridabad,77.3090432,"Plot no, 1, Mathura Rd, Sector 27/A",N22,,999999999,098186 33331,Faridabad,Haryana,3,Service,HR,HR304,varjesh.singh@dhingrakia.in,28.4277786
https://asb-kia-sector-61-gurugram.com,"ASB Kia, Sector 61, Gurugram","Gurugram, Haryana-122102",77.09301,"Sector 61	Gurugram,",N20,"Picasso Centre (GF+FF)	Baharampur Naya,",,8800185551,Gurgaon,Haryana,1,Sales,HR,HR407,kia.ggm@asbkia.in,28.416534
https://allied-motors-sohna-road-kia.com,"Allied Motors, Sohna Road",Gurugram,77.04076," Malibu Town, Sector 47, Gurgaon, Haryana",N20,"Unit No. 27 to 30,  GF, Spaze Boulevard,",999999999,9899486666,Gurgaon,Haryana,1,Sales,HR,HR401,pankajlalit@alliedmotors.net,28.41787
https://dhingra-motors-old-gurgaon-kia.com,"Dhingra Motors, Old Gurgaon",Gurugram-122001,77.052147,"IDC, MG Road, Gurgaon",N20,Plot No B34,999999999,8745900045,Gurgaon,Haryana,1,Sales,HR,HR403,crmsales.ggn@dhingrakia.in,28.472029
https://frontier-kia-mg-road.com,"Frontier Kia, Golf Course Road",122022,77.072288,"Golf Course Road, Gurugram, Haryana - 122022",N20,"A-14/14, DLF Phase-1",9999999999,9654264367,Gurgaon,Haryana,1,Sales,HR,HR405,Saleshead.ggn@frontierkia.in,28.480146
https://asb-kia-sector-61-gurugram.com,"ASB Kia, Udyog Vihar, Gurugram",Haryana - 122016,77.080055,"Phase IV	Gurugram,",N20,"288A, Udyog Vihar,",,9650874111,Gurgaon,Haryana,3,Service,HR,HR407,gmservice.ggm@asbkia.in,28.497958
https://allied-motors-sohna-road-kia.com,"Allied Motors, Sohna Road",Gurgaon,77.00053,"gumpur Khatola, Gurgaon",N20,"RECT No. 31, Killa No. 8, , Village - Be",999999999,8929581188,Gurgaon,Haryana,3,Service,HR,HR401,bodyshopgurgaon@allied-kia.in,28.40941
https://dhingra-motors-old-gurgaon-kia.com,"Dhingra Motors, Old Gurgaon",Haryana-122004,77.009397,"Khandsa, Gurgaon",N20,Khasra No. 1169,999999999,8743045000,Gurgaon,Haryana,3,Service,HR,HR403,varjesh.singh@dhingrakia.in,28.423687
https://frontier-kia-mg-road.com,"Frontier Kia, MG Road",,77.063529,"Plot 34, Sector 18, Gurgaon 122002",N20,,9999999999,7827042251,Gurgaon,Haryana,3,Service,HR,HR405,servicemgr.ggn@frontierkia.in,28.4885978
https://ritu-kia-o-p-jindal-marg.com,"Ritu Kia, O P Jindal marg",,75.80502,"9th KM Stone, O P Jindal Marg, Hisar, Haryana-125001",N23,,999999999,7419994999,Hissar,Haryana,1,Sales,HR,HR302,Info@ritukia.in,29.11936
https://ritu-kia-o-p-jindal-marg.com,"Ritu Kia, O P Jindal marg","Hisar, Haryana",75.80502,"9th KM Stone, O P Jindal Marg, Hisar,",N23,,999999999,9053009822,Hissar,Haryana,3,Service,HR,HR302,smservicehisar@ritukia.in,29.11936
https://raja-kia-kaithal.com,"Raja Kia, Kaithal","Opposite Arena Showroom, Kaithal-136027",76.42086,"Rect No.69,Ambala Road",N15,"Khewat No.827/1,Khatoni No. 1006/1",7948060002,7948060002,Kaithal,Haryana,1,Sales,HR,HR306,gmsales@rajakia.in,29.82514
https://aaryaman-kia.in.kia,"Aaryaman Kia, GT road",,76.9853677,"117/6 KM STONE, GT ROAD KARNAL, HARYANA -132001",N21,,999999999,7298000345,Karnal,Haryana,1,Sales,HR,HR301,sales@aaryamankia.in,29.6508978
https://aaryaman-kia.in.kia,"Aaryaman Kia, GT road",HARYANA,76.9853677,"117/6 KM STONE, GT ROAD KARNAL, HARYANA",N21,,999999999,7298000378,Karnal,Haryana,3,Service,HR,HR301,servicehead@aaryamankia.in,29.6508978
,"Lally Kia, Hoshiarpur",Punjab -146022,75.857288,"Jalandhar Road, Hoshiarpur,",N77,"HB 245,",8552900009,8552900009,Kurukshetra,Haryana,1,Sales,HR,HR507,smhsp@lallykia.in,31.503997
,"Saluja Kia, Palwal","Palwal, Haryana-121102",77.326369,"Delhi Agra Highway, Huda Chowk,",N18,"Near Pappan Plaza, 57 Km,",7056661800,7056661800,Palwal,Haryana,1,Sales,HR,HR311,saleshead@salujakia.com,28.155537
"Near Pappan Plaza, 57 Km,","Saluja Kia, Palwal",Haryana-121102,77.326369,"Delhi Agra Highway, Huda Chowk, Palwal,",N18,"Near Pappan Plaza, 57 Km,",7056661801,7056661801,Palwal,Haryana,3,Service,HR,HR311,crm_service@salujakia.com,28.155537
https://klg-kia-panchkula.com,"KLG KIA, Panchkula","Panchkula, Haryana-134113",77.30897,"Plot No. 171 P,",N26,"Industrial Area - 1,",9876222333,9876222333,Panchkula,Haryana,1,Sales,HR,HR307,gmsales@klgkia.in,28.45882
https://klg-kia-panchkula.com,"KLG KIA, Panchkula","Panchkula, Haryana-134113",,"Plot No. 171 P,",N26,"Industrial Area - 1,",8068097777,,Panchkula,Haryana,3,Service,HR,HR307,gmaftersales@klgkia.in,
https://aaryaman-kia-panipat.com,"Aaryaman Kia, Panipat",Haryana- 132103,76.988277,"GT Road, Panipat,",N69,"Killa No. 16/2, Village Sewah,",7298000355,7298000355,Panipat,Haryana,1,Sales,HR,HR310,edp.panipat@aaryamankia.in,29.325314
https://aaryaman-kia-panipat.com,"Aaryaman Kia CPO, Panipat","Phase 1, Panipat, Haryana -132103",76.978041,"Sector 25 Huda Industrial Area, ",N69,"Plot Number 24,",7027715555,7027715555,Panipat,Haryana,2,Pre-owned Cars,HR,HR310,sales.panipat@aaryamankia.in,29.371118
https://elite-kia-delhi-road.com,"Elite Kia, Delhi Road",Haryana- 123401,76.640752,"Delhi Road, Rewari ",N13,"Near Abhay Singh Chowk,",7419980700,7419980700,Rewari,Haryana,1,Sales,HR,HR305,Gm.Sales@elitekia.in,28.200574
https://elite-kia-delhi-road.com,"Elite Kia, Delhi Road",Haryana- 123401,76.640752,"Delhi Road, Rewari ",N13,"Near Abhay Singh Chowk,",7419980621,7419980621,Rewari,Haryana,3,Service,HR,HR305,Gm.service@elitekia.in,28.200574
https://ransh-motors-jind-byepass-road-kia.com,"Ransh Motors, Jind byepass road",,76.57732,"d, Opp New Power House, Rohtak",N12,"Khasra No. 14664/4895, Jind Bye Pass Roa",999999999,9817979125,Rohtak,Haryana,1,Sales,HR,HR402,sales@ranshkia.com,28.91707
https://ransh-motors-jind-byepass-road-kia.com,"RANSH KIA, BAHUJAMALPUR","BAHUJAMALPUR ROHTAK, HARYANA-124001",76.51846,"KHEWAT NO 97 MIN, KHATA NO 101 MIN",N12,"KILA NO 61/3/2/2, HISAR ROAD",,9817979122,Rohtak,Haryana,3,Service,HR,HR201,GM.SERVICE@RANSHKIA.COM,28.903868
https://ransh-motors-jind-byepass-road-kia.com,"Ransh Motors, Jind byepass road",Haryana,76.57732,"DC, Hissar Road, Rohtak, Haryana",N12,"Killa No. 23/2, Village Kutana, Behind I",999999999,9215889627,Rohtak,Haryana,3,Service,HR,HR402,gm.service@ranshkia.com,28.91707
https://www.ritu-kia-sirsa.com/,"Ritu Kia, Sirsa",Haryana-125055,75.03942,"Near OHM Cinema, Sirsa,",N27,"VPO Moriwala, Hisar Road,",9910099706,9053009900,Sirsa,Haryana,1,Sales,HR,HR309,gmsales@ritukia.in,29.53425
https://www.ritu-kia-sirsa.com/,"Ritu Kia, Sirsa",Haryana-125055,75.03942,"Near OHM Cinema, Sirsa,",N27,"VPO Moriwala, Hisar Road,",9053009826,9053009826,Sirsa,Haryana,3,Service,HR,HR309,gmservice@ritukia.com,29.53425
https://legacy-kia-gt-road.com,"Legacy Kia, GT Road",,77.12273,"tt, Sonipat, Haryana",N14,"31 Km Stone, N H 1, G T Road, Kundli Dis",999999999,7496969901,Sonepat,Haryana,1,Sales,HR,HR404,gm@legacykia.in,28.86966
https://legacy-kia-gt-road.com,"Legacy Kia, GT Road",,77.07726,"43/6, Jat Joshi, Bahalgarh Road, Sonipat, Haryana",N14,,999999999,7496969920,Sonepat,Haryana,3,Service,HR,HR404,gmservice@legacykia.in,28.97023
https://mohan-vehicles-yamunanagar-kia.com,"Mohan Vehicles, Yamunanagar",,77.310877,,N25,"Agrasen Chowk ,Court Road,Jagadhri",9817707100,9817707100,Yamunanagar,Haryana,1,Sales,HR,HR505,sales@mohankia.in,30.156255
